,princeton_positions,o_net_titles,similarity_score
4336,Energy Industry Analyst,Energy Auditors,0.36603387920537966
4337,Recruiting Associate,Food Preparation Workers,0.0
4338,Product Policy Manager,Climate Change Policy Analysts,0.2716216448365424
4339,Wild Rivers Advocate,Food Preparation Workers,0.0
4340,Senior Design Engineer,Food Preparation Workers,0.0
4341,Senior Associate Sales Manager,Sales Managers,0.45159312627071974
4342,Counselor Therapist,Physical Therapist Assistants,0.41515003024023306
4343,Presidential Management Associate,Management Analysts,0.38167079603694654
4344,Investment Specialist,Financial and Investment Analysts,0.392033035018493
4345,Special Events Coordinator,Special Forces,0.31199860392057843
4346,Learning Coordinator,Food Preparation Workers,0.0
4347,Speech Therapist,Speech-Language Pathologists,0.42689035098732714
4348,Creative Assistant,"Poets, Lyricists and Creative Writers",0.35086193512166813
4349,Propulsion Development Engineer,Training and Development Managers,0.21066278132757854
4350,Human Capital Business Analyst,Human Resources Managers,0.3238284903791324
4351,Postgraduate Student,Food Preparation Workers,0.0
4352,Satellite Communications Technician,"Communications Teachers, Postsecondary",0.2711213487822336
4353,Student Naval Aviator,Marine Engineers and Naval Architects,0.32645946279628
4354,Deputy State Solicitor,Food Preparation Workers,0.0
4355,Postdoctoral Teaching Fellow,"Teaching Assistants, Postsecondary",0.37625099069029216
4356,Research Associate II,Operations Research Analysts,0.2487097632932373
4357,Strategy and Operations Manager,General and Operations Managers,0.3983437456989469
4358,Integration and Test Engineer II,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.11748449277810605
4359,House Staff,Food Preparation Workers,0.0
4360,Assembly Integration and Testing Automation Engineer,Non-Destructive Testing Specialists,0.26999492181427753
4361,Central Operations Manager,Operations Research Analysts,0.23964343507551208
4362,US Army Military Police Reserve Officer,"Military Officer Special and Tactical Operations Leaders, All Other",0.2456935523355125
4363,Operations and Grants Director,General and Operations Managers,0.3143259904951912
4364,Knowledge Manager,Food Preparation Workers,0.0
4365,Programming Tutor,Media Programming Directors,0.4913806212001635
4366,Video game scriptwriter,Video Game Designers,0.6364102675459747
4367,Regional Program Coordinator,Urban and Regional Planners,0.33611164488396417
4368,Senior Policy Analyst,Climate Change Policy Analysts,0.28445948511806746
4369,Upper School Math & Science Teacher,School Psychologists,0.2509266082334945
4370,Mechanical Manufacturing Engineer,Manufacturing Engineers,0.5425077877090577
4371,Creative Content Manager,"Poets, Lyricists and Creative Writers",0.29274976405194053
4372,Research Scholar,Operations Research Analysts,0.24520636145094019
4373,Senior Solution Specialist,Food Preparation Workers,0.0
4374,Senior Credit Risk Analyst,Credit Analysts,0.44053502288069857
4375,Senior Creative Project Manager,"Poets, Lyricists and Creative Writers",0.28685644126512877
4376,Practice Area Lead,Advanced Practice Psychiatric Nurses,0.3184299222100348
4377,Software Test Engineer,Software Developers,0.27979366677746326
4378,Neuroimmunology Fellow,Food Preparation Workers,0.0
4379,Associate Structural Engineer,Structural Iron and Steel Workers,0.36374254711655524
4380,Associate Attorney,Food Preparation Workers,0.0
4381,Area Head,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.32786023733797814
4382,Assistant Scientist,Food Preparation Workers,0.0
4383,Graduate Research Assistant,Operations Research Analysts,0.22252457088725114
4384,Marketing Associate,Marketing Managers,0.5365166047591878
4385,Associate Planner,Food Preparation Workers,0.0
4386,Surgery Fellow,Food Preparation Workers,0.0
4387,Founder & CTO,Food Preparation Workers,0.0
4388,Ph.D candidate,Food Preparation Workers,0.0
4389,Field Service Engineer,Food Service Managers,0.3020556425116424
4390,Technical Manager,Technical Writers,0.48795691751995035
4391,Senior Research,Operations Research Analysts,0.35047908135590256
4392,Course Assistant,Food Preparation Workers,0.0
4393,Pitcher,Food Preparation Workers,0.0
4394,Thermal Engineer,Solar Thermal Installers and Technicians,0.5416079733197484
4395,Community Solar Manager,Solar Energy Systems Engineers,0.4079054148004462
4396,valuation Analyst,Food Preparation Workers,0.0
4397,Digital Communications Associate,"Communications Teachers, Postsecondary",0.36551796361311417
4398,Senior User Experience Designer,Computer User Support Specialists,0.3365430947083
4399,Distinguished postdoctoral fellow,Food Preparation Workers,0.0
4400,Director's Postdoc Fellow,Food Preparation Workers,0.0
4401,Pilot Plant Engineer,Power Plant Operators,0.3831915714722448
4402,Social Worker II,Healthcare Social Workers,0.31993010791627674
4403,Trader Assistant,Food Preparation Workers,0.0
4404,Product Engineer,Demonstrators and Product Promoters,0.27188793467831607
4405,Litigation Legal Assistant,"Legal Support Workers, All Other",0.2874428941217388
4406,Aerospace Engineer,Aerospace Engineers,0.7284684769703147
4407,Co-founder and COO,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.1155009365470446
4408,Mechanical Design Engineer II,Mechanical Engineers,0.43505066830543176
4409,Deputy Mayor of Intergovernmental Affairs,Regulatory Affairs Managers,0.26508020693501283
4410,ENGLISH TEACHING ASSISTANTSHIP,"Teaching Assistants, Postsecondary",0.28411457694278613
4411,Division Engineering,"Engineering Teachers, Postsecondary",0.30524379440230914
4412,Assistant Coach,Food Preparation Workers,0.0
4413,Upward Analyst,Food Preparation Workers,0.0
4414,Module Team Program Manager,Team Assemblers,0.31924057996262256
4415,Resource Coach,Water Resource Specialists,0.49432908253651203
4416,Rates Sales,Sales Managers,0.36968388647634853
4417,Teaching Fellow,"Teaching Assistants, Postsecondary",0.4757900889493723
4418,Associate Scientist II,Food Preparation Workers,0.0
4419,MA Candidate,Food Preparation Workers,0.0
4420,Materials Scientist,Materials Engineers,0.639655551414077
4421,Student Manager,Food Preparation Workers,0.0
4422,Analytics Course Instructor,Food Preparation Workers,0.0
4423,Outreach Coordinator,Food Preparation Workers,0.0
4424,Assistant Director of Undergraduate Studies,"Recreation and Fitness Studies Teachers, Postsecondary",0.25601014881327805
4425,Research Therapist,Physical Therapist Assistants,0.4955715057151837
4426,Script Coordinator,Food Preparation Workers,0.0
4427,Director of Programs,"Eligibility Interviewers, Government Programs",0.391004543580214
4428,Senior Clinical Biomarker Lead,Clinical Data Managers,0.2762773234390801
4429,Engineering Lead,"Engineering Teachers, Postsecondary",0.4320237867574022
4430,Playwright,Food Preparation Workers,0.0
4431,Energy Markets Consultant,Energy Auditors,0.3768475610228558
4432,Quantitative Researcher,Financial Quantitative Analysts,0.45524440547972633
4433,Technical Director,Technical Writers,0.44916202556931567
4434,Operational Specialist,Food Preparation Workers,0.0
4435,Analyst,Food Preparation Workers,0.0
4436,Cloud Account Executive,Executive Secretaries and Executive Administrative Assistants,0.30383783901355826
4437,ORISE Emerging Leaders,"Military Officer Special and Tactical Operations Leaders, All Other",0.270381859424076
4438,Senior Computational Biologist,Food Preparation Workers,0.0
4439,Legislative Correspondent,Food Preparation Workers,0.0
4440,Aviation Platoon Leader,Aviation Inspectors,0.4733427377163925
4441,Data Analyst,Data Scientists,0.44464389869362564
4442,ESG Research Analyst,Operations Research Analysts,0.18805152344210097
4443,Master of Education,"Education Teachers, Postsecondary",0.3348969919539977
4444,Clinical Psychology Extern,"Psychology Teachers, Postsecondary",0.40487184161831147
4445,Legal Fellow,"Legal Support Workers, All Other",0.3979208030946492
4446,Senior Data Science Researcher,Food Science Technicians,0.30085581183335186
4447,Senior Full Stack Engineer,Food Preparation Workers,0.0
4448,Paralegal Casehandler,Food Preparation Workers,0.0
4449,ASSOCIATE I,Food Preparation Workers,0.0
4450,Supervising Analyst,Food Preparation Workers,0.0
4451,Marketing Manager II,Marketing Managers,0.422572120007776
4452,Political Coordinator,Political Scientists,0.6152152806426607
4453,BlueSwell Program Manager,Food Preparation Workers,0.0
4454,Business Development,"Business Teachers, Postsecondary",0.3726650333250077
4455,Founding Artistic Director,Food Preparation Workers,0.0
4456,Chief Growth Officer,Chief Executives,0.27752710350638377
4457,Office Coordinator,"Office Clerks, General",0.5030234210136857
4458,Real Estate Growth Associate,Real Estate Brokers,0.6010247569945876
4459,Primary Outdoor Leader,Outdoor Power Equipment and Other Small Engine Mechanics,0.2723363371513577
4460,Board of Director,First-Line Supervisors of Security Workers,0.1474430526779001
4461,Incoming Resident,Food Preparation Workers,0.0
4462,Lead Product Specialist,Demonstrators and Product Promoters,0.20271683846637512
4463,Data Engineering Consultant,"Engineering Teachers, Postsecondary",0.34726228189523894
4464,Senior Community Investment Specialist,Community Health Workers,0.38476513520569083
4465,Builder,Food Preparation Workers,0.0
4466,Compliance and Ethics Analyst,Compliance Managers,0.4020774390411368
4467,Commercial Lead,Commercial Pilots,0.5236592473819807
4468,Strategic Finance Associate,Food Preparation Workers,0.0
4469,Senior Machine Learning Engineer,Sewing Machine Operators,0.2647521145392357
4470,RTG Postdoctoral Trainee,Food Preparation Workers,0.0
4471,Deputy Project Manager,Project Management Specialists,0.3257813648844994
4472,Curatorial and Communications Manager,"Communications Teachers, Postsecondary",0.31014543565943176
4473,Senior Reporting Fellow,Food Preparation Workers,0.0
4474,Data Engineer III,Data Scientists,0.3169090595782948
4475,House Officer V,"Military Officer Special and Tactical Operations Leaders, All Other",0.13713449103158418
4476,Principal Behavioral Designer,Substance Abuse and Behavioral Disorder Counselors,0.28162695889548645
4477,Junior Data Scientist,Data Scientists,0.29686906163911425
4478,Financial Coordinator,Financial Managers,0.5831668064520508
4479,Coach,Food Preparation Workers,0.0
4480,Latin Teacher,Food Preparation Workers,0.0
4481,"Diversity, Equity, and Inclusion Student Coordinator","Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.0939951851526047
4482,Senior Technology Specialist,Information Technology Project Managers,0.378282182307748
4483,Senior Content Marketing Writer,Marketing Managers,0.323064332704769
4484,Social Media Analyst,Media Technical Directors/Managers,0.3619992405590857
4485,Senior Financial Consultant,Financial Managers,0.536067371235958
4486,Director of Creative Strategy,"Poets, Lyricists and Creative Writers",0.26876280495248583
4487,Professional cyclist,Food Preparation Workers,0.0
4488,Assurance Senior Manager,Software Quality Assurance Analysts and Testers,0.3885885761448846
4489,Growth Investor,Food Preparation Workers,0.0
4490,Editorial Consultant,Food Preparation Workers,0.0
4491,Source Water Analyst,Water Resource Specialists,0.37672727167365494
4492,Market Fellow,Market Research Analysts and Marketing Specialists,0.39589066706259424
4493,English III Teacher,"English Language and Literature Teachers, Postsecondary",0.2799220246210776
4494,Look Dev R&D Software Engineer,Software Developers,0.1875525027868723
4495,6th Grade Teacher,Food Preparation Workers,0.0
4496,Executive Editor,Executive Secretaries and Executive Administrative Assistants,0.43057427522823016
4497,Clinical Informatics Fellow,Health Informatics Specialists,0.5107436207943362
4498,Visual Arts Teacher,Food Preparation Workers,0.0
4499,Investment Strategist,Financial and Investment Analysts,0.34902734288699155
4500,Process Engineer III,Photographic Process Workers and Processing Machine Operators,0.2855123351490492
4501,Critical Care Medicine Fellow,Critical Care Nurses,0.6597122444621345
4502,Senior Operations Manager,Operations Research Analysts,0.3766980528490084
4503,Strategy and Research Analyst,Computer and Information Research Scientists,0.26352772610642133
4504,Paralegal,Food Preparation Workers,0.0
4505,Elementary School Teacher,"Special Education Teachers, Elementary School",0.6193812316605225
4506,Boarding School Counselor,School Psychologists,0.28806687505925077
4507,Associate Vice President,Food Preparation Workers,0.0
4508,Director of Strategy,First-Line Supervisors of Security Workers,0.1767174122138142
4509,Flare Capital Scholar,Food Preparation Workers,0.0
4510,Global Events Manager,Food Preparation Workers,0.0
4511,Science and Government Relations Counsel,Government Property Inspectors and Investigators,0.32697348386167413
4512,Manufacturing Associate IV,Manufacturing Engineers,0.48147630458261137
4513,Head of Credit Derivatives,Credit Analysts,0.38408995172139343
4514,Co-Chief Executive Officer,Executive Secretaries and Executive Administrative Assistants,0.30703184074102785
4515,Senior Customer Relationship Manager,Customer Service Representatives,0.3356343649871275
4516,Supply Chain Lead,Supply Chain Managers,0.8030792075473747
4517,Decision Analytics Consultant,Food Preparation Workers,0.0
